pro_code,user_id,cate_id,brand_id,name,description,short_description,ingredients,how_to_use,price,price_poi,quantity,weight,barcode,slug_url,seo_title,seo_url,seo_keyword,seo_description,view_count,sales_count,status,credit_type_id,minimum_eligiblity_value
,1,3,3,מונה לחופש,,"מונה לחופש יספור לאחור את מספר הימים שנותרו עד לחופש המיוחל.
ביום המיוחל המוצר ינגן מנגינה.
ניתן לקדם ימים באופן ידני.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות סוללה 9V (כלולה).
מבוסס רכיב PIC.
מספר רכיבים: 30.
זמן עבודה: 6 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: בינוני.",,,76.1,76.1,100,1,,,,,,,0,0,0,1,
,1,3,3,סירנה קטנה,,"מוצר מקסים שמתאים לאופניים\קורקינט.
הסירנה משמיעה 3 סוגי רעשים שונים (משטרה, אמבולנס, כיבוי אש).
לסירנה לדים מהבהבים בצבעי משטרה (אדום, כחול).
ניתן להדליק\לכבות את הבהוב הסירנה
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות צמד סוללות 1.5V (כלולות).
מבוסס רכיב PIC.
מספר רכיבים: 38.
זמן עבודה: 7 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: קל – בינוני.
הצגת סירנה קטנה | הרכבת סירנה קטנה",,,70.7,70.7,100,1,,,,,,,0,0,0,1,
,1,3,3,ספירת העומר,,"ספירת העומר יספור לאחור את מספר הימים שנותרו עד לחופש המיוחל.
בכל יום יתנגן &quot;הנני מוכן ומזומן&quot;.
ניתן לקדם ימים באופן ידני.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות סוללה 9V (כלולה).
מבוסס רכיב PIC.
מספר רכיבים: 30.
זמן עבודה: 6 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: בינוני.",,,76.1,76.1,100,1,,,,,,,0,0,0,1,
,1,3,3,עין ביונית,,"עין אלקטרונית שמצפצפת בכל פעם שעוברים לידה.
לעין חיישן אור שמזהה שינויים בתאורה ומגיב בהתאם.
ניתן לשנות את רגישות החיישן.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות סוללה 9V (כלולה).
מבוסס רכיב 324.
מספר רכיבים: 28.
זמן עבודה: 6 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: קל – בינוני.
הצגת עין ביונית | הרכבת עין ביונית",,,48.9,48.9,100,1,,,,,,,0,0,0,1,
,1,3,3,קוביטון,,"קוביה אקראית, מאירה ומנגנת.
בכל פעם שמקבלים &quot;דאבל&quot; הקוביה מנגנת.
המוצר מתאים לכל משחקי הקוביה (שש – בש, מונופול וכו…).
לקוביה לדים מהבהבים בצבעים שונים.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות סוללה 9V (כלולה).
מבוסס רכיב PIC.
מספר רכיבים: 34.
זמן עבודה: 6 שיעורים (מחושב לפי 45 דקות לשיעור).",,,76.1,76.1,100,1,,,,,,,0,0,0,1,
,1,3,3,קופת חסכון\צדקה,,"קופה אלקטרונית מעוצבת, מאירה, ומקליטה.
ניתן להקליט הודעה שתתנגן בכל פעם שנכניס כסף לקופה.
קיים מצב חסכון בסוללה.
מתאימה לכל סוגי המטבעות.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות צמד סוללות 1.5V (כלולות).
מבוסס רכיב PIC.
מספר רכיבים: 43.
זמן עבודה: 7 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: בינוני.
הצגת קופת חסכון\צדקה | הרכבת קופת חסכון\צדקה",,,70.7,70.7,100,1,,,,,,,0,0,0,1,
,1,3,3,רכב אולטראסוני,,"רכב חומק ממכשולים.
לרכב חיישן אולטראסוני ש&quot;חש&quot; מכשולים בנסיעה ומשנה כיוון.
הרכב יסע ישר כל עוד אין מכשול מקדימה.
לרכב תאורה צבעונית.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות סוללה 9V (כלולה).
מבוסס רכיב PIC.
מספר רכיבים: 50.
זמן עבודה: 8 – 10 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: קשה.
הרכבת רכב אולטראסוני | הרכבת קופסא",,,130.5,130.5,100,1,,,,,,,0,0,0,1,
,1,3,3,רכב כפתורים,,"רובוט נוסע לפי תכנות.
הרובוט &quot;זוכר&quot; את הכיוונים שעליו ליסוע בהתאם לתכנות שנעשה מראש.
התכנות נעשה באמצעות 4 לחצני כיוון.
בנוסף קיים לחצן שמפיק צליל רובוטי חביב.
לרובוט תאורה צבעונית.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות סוללה 9V (כלולה).
מבוסס רכיב PIC.
מספר רכיבים: 85.
זמן עבודה: 10 – 12 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: קשה.
הצגת רכב כפתורים",,,130.5,130.5,100,1,,,,,,,0,0,0,1,
,1,3,3,רכב על שלט,,"רכב מתקדם וצבעוני עם שלט רחוק.
שלט רחוק קומפקטי שנכנס לכיס.
לרכב תאורה צבעונית.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות סוללה 9V (כלולה).
מבוסס רכיב PIC.
מספר רכיבים: 82.
זמן עבודה: 10 – 12 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: קשה.
הצגת רכב על שלט | הרכבת רכב על שלט | הרכבת קופסא",,,130.5,130.5,100,1,,,,,,,0,0,0,1,
,1,6,3,Scottie Go!,,"משחק חדשני ללימוד שפת תכנות לילדים ולצעירים. רמות קושי שונות וגיבורים ידידותיים במשחק מאפשרים לימוד תכנות מגיל צעיר, ללא צורך בניסיון קודם, כמו גם אספקת סביבות תכנות מאתגרות לשחקנים מנוסים יותר.
!Scottie Go סדרת המשחקים כוללת חייזר ידידותי בשם סקוטי, שחווה הרפתקאות רבות בזמן שהוא מטייל בחלל עם החללית שלו.
על ידי עזרה לסקוטי, שחקנים צוברים ידע בתכנות ומפתחים מיומנויות וכישורים חשובים.",,,54.4,54.4,100,1,,,,,,,0,0,0,1,
